,authorDisplayName,publishedAt,likeCount,viewerRating,totalReplyCount,authorChannelURL,comment
2073,mark mccrimmon,2016-11-17T10:37:18.000Z,0,none,0,http://www.youtube.com/channel/UCI4YD3DtXN-UxjCnD4_BeBA,dumb blond u making money on this bullshit your 2 fudgenn stupid  DUMBASS BLONDE BIMBO WATCH YOURSELF YOU WII SEE..
2074,Yakki,2016-11-17T10:20:06.000Z,0,none,1,http://www.youtube.com/channel/UC_0XDRa2IgudTF__irt1JDw,what an airhead typical isheep
2075,Harith Vasudevan,2016-11-17T10:11:29.000Z,0,none,0,http://www.youtube.com/channel/UC1BUQb7ofnddIKtnBSmP36A,"Damnnnn!!!!!  I was the person who delivered Justine the food, nd well guess what, her wifi password IS ""SECRET"""
2076,Fuji Ozawa,2016-11-17T09:02:52.000Z,0,none,0,http://www.youtube.com/channel/UCYvCNmx-XeWb2spCk7Mql7w,i think you have adhd
2077,zeeshan hamdani,2016-11-17T08:59:56.000Z,23,none,5,http://www.youtube.com/channel/UCtDEFvHi8Qh600T7s_Czwyw,Next time apple is goin to add a screen to touchpad and it will cost 4000 freaking dollars
2078,Merwin Martin,2016-11-17T08:28:50.000Z,0,none,0,http://www.youtube.com/channel/UCcBKfJNR7z8sybPWO_RSTDQ,9:35 yeahhhh yeahhhh
2079,MariahTheBudd,2016-11-17T08:17:12.000Z,1,none,3,http://www.youtube.com/channel/UCoQSaAynvVH41mnKJWu--GA,You just bought a laptop that has a sliding format on it... when really you could of just did it the old fashion way... why spend so much money... apple will have a new thing out and then you would forget this apple product to the next new thing...
2080,Beats&Wheels,2016-11-17T07:49:01.000Z,0,none,0,http://www.youtube.com/channel/UCOdQmAt6ZlV5t8b7YYx23lw,clicks by dicks. classic.
2081,lg112,2016-11-17T07:34:11.000Z,0,none,0,http://www.youtube.com/channel/UCwuFAc4miS_ntz61-bHRW7w,You could have remove your top when it auto switched on :D
2082,Mir Tebrak Hossain,2016-11-17T07:29:48.000Z,0,none,0,http://www.youtube.com/channel/UCK3rR6J2jKEPk6MHhwQg1YA,she had an orgasm doing that video ;)
2083,teddy B bear,2016-11-17T06:56:52.000Z,0,none,0,http://www.youtube.com/channel/UC1hdAGDQHCnDNBuNtDvV4yw,Almost to get another play button watch popurmmons
2084,teddy B bear,2016-11-17T06:56:06.000Z,0,none,0,http://www.youtube.com/channel/UC1hdAGDQHCnDNBuNtDvV4yw,Popurmmmons
2085,julia,2016-11-17T06:29:23.000Z,33,none,0,http://www.youtube.com/channel/UC5ckVqFM5NIcZIBa3_N4FiQ,the happiness on Justine's  face is just beautfiul
2086,Squid Nugget,2016-11-17T06:22:18.000Z,0,none,0,http://www.youtube.com/channel/UCHSi7z1-mR287NvA95dTp2g,I have a 5TB I got it custom made
2087,Furby scoots Beast,2016-11-17T05:52:42.000Z,0,none,0,http://www.youtube.com/channel/UC3DCRmzXvCLhuoJ_mnl-obw,Does the touch pad light up in different colours?
2088,Megan Hill,2016-11-17T05:49:25.000Z,0,none,0,http://www.youtube.com/channel/UC47UTaQD7aOBZcBeiJoU3sw,It is nothing under there
2089,Joseph Mojica,2016-11-17T05:20:22.000Z,323,none,37,http://www.youtube.com/channel/UCALbyYLkUGKLDjBtwMOLGkw,This girl is crazy for apple lol
2090,MinihawkCFW,2016-11-17T04:53:17.000Z,0,none,0,http://www.youtube.com/channel/UCiRIhibS70eEKZLJxriuOMA,When u said hey siri my phone did it lmao
2091,Saif Qidwai,2016-11-17T04:17:18.000Z,0,none,0,http://www.youtube.com/channel/UCl-VOmjSyPv0V0ph5MQeBmg,ugh ur sooooo rich
2092,Life of Ksjdj f,2016-11-17T03:58:04.000Z,0,none,0,http://www.youtube.com/channel/UCN_jQ7sT2CqRI77wM8it3lA,I💗you
2093,dunno yolo,2016-11-17T03:15:08.000Z,7,none,0,http://www.youtube.com/channel/UC8O6cEn2Y-IOpAkEh-yfudQ,"The apple lighting up was one of the coolest things.
Don't think it worth the upgrade they deleted things off it that are useful."
2094,Nylah A,2016-11-17T02:57:17.000Z,1,none,0,http://www.youtube.com/channel/UCWFa_TxD0mMW-9Uga7sHxpA,Hi
2095,Mr. Meeseeks,2016-11-17T02:44:04.000Z,0,none,0,http://www.youtube.com/channel/UCu2h173LiLLz7k_A_Rs0qSg,"siri sounds like the robot IT is. it took them long enough to implement it in macOS but it sounds like a robot again and it's just not good. first, you don't have any ports, then you risk destroying your laptop by tripping on the damn cable, and finally, they add the ios 6 version of siri in the computer and made it sound like a robot again"
2096,Meet The Rodgers,2016-11-17T02:36:28.000Z,0,none,0,http://www.youtube.com/channel/UCfWDb1txmgJBOMWh6todNqQ,"When Justine said ""hey Siri"" my ""Siri"" said yes 😂"
2097,frededison,2016-11-17T02:35:28.000Z,90,none,3,http://www.youtube.com/channel/UCJmw199Y995OLsLbGWP3bMg,"11:17 iJustine's Wi-Fi password is ""itsasecret.""  Don't pass it around. So no old school Apple sound when booting and no lighted Apple logo on the lid?  Good grief. I'm surprised they bothered to include Apple stickers. 4:00 A sniff test should be mandatory in unboxings and reviews."
2098,lonewolfette,2016-11-17T02:28:09.000Z,0,none,0,http://www.youtube.com/channel/UCMiqB7wyMkZqpeyXW3YqWmQ,Dongle$$$$
2099,Zara Gul,2016-11-17T02:16:49.000Z,2,none,2,http://www.youtube.com/channel/UCDCXCL8B6NCJ8RG1LgockYA,she is such a huge fan of apple omg💕💖😍
2100,Joey Bardisy,2016-11-17T02:13:25.000Z,0,none,2,http://www.youtube.com/channel/UC8EY6fmMv1t152wmtbWLQJw,I work for apple in a bestbuy we have type C to lighting.
2101,Gagik Avagyan,2016-11-17T02:06:50.000Z,0,none,0,http://www.youtube.com/channel/UCJSWnvoVWWPXAiU4r0HPjQg,Ok but it is so cool
2102,Gagik Avagyan,2016-11-17T02:05:08.000Z,0,none,0,http://www.youtube.com/channel/UCJSWnvoVWWPXAiU4r0HPjQg,How cool is it
2103,Ian Harpster,2016-11-17T01:57:21.000Z,0,none,0,http://www.youtube.com/channel/UCB34YMjsrv2d4Z7XTQWRy-w,My name is Ian too lmao
2104,Ajaz Khan,2016-11-17T01:39:55.000Z,1,none,0,http://www.youtube.com/channel/UCLwMLtjwIG6kajbA5ncFIzQ,She forgot to buy the dongles
2105,Haris,2016-11-17T01:00:57.000Z,0,none,0,http://www.youtube.com/channel/UCmKS-KgIVuQ_WxPXcQmwkAw,Hahah when u said siri mine iphone went on Siri to ahha
2106,-Ruby Rose-,2016-11-17T01:00:56.000Z,1,none,0,http://www.youtube.com/channel/UCa0Ko2hIndEXx3Kwfv9gDDQ,Did anyone else notice the poop emoji picture frame in the background?
2107,July Colon,2016-11-17T00:38:42.000Z,0,none,0,http://www.youtube.com/channel/UCMr0rbFylAEOrQXChHfsOUQ,"The moment when justine touched the bar ""oh yes"" 😂"
2108,The Aviation,2016-11-17T00:28:24.000Z,0,none,0,http://www.youtube.com/channel/UCS4Gq1cbUW4_JN3PIcLYqlA,"That PC setup is so depressing, I just wanna bleach my eyes when i see it"
2109,Craze Lion mora,2016-11-17T00:26:50.000Z,0,none,0,http://www.youtube.com/channel/UCoPVqXJlpdYda42XtBseBow,What's with you in trading in the electronics like baby and smelling the boxes
2110,Briana Matos,2016-11-17T00:14:47.000Z,0,none,0,http://www.youtube.com/channel/UCqe34HXo8FFx2nS5K3nxDPA,What do you use the stickers for?
2111,Ebony Scott,2016-11-17T00:08:55.000Z,0,none,0,http://www.youtube.com/channel/UCsHdYILBxL5GDoNWs_TRwzA,Can you do a video with all your apple products?
2112,RNG Mrfreshasian,2016-11-17T00:04:11.000Z,0,none,0,http://www.youtube.com/channel/UCNSgfD-TpleHCcgzUK088oA,what time is it?
2113,Elijah Colwill,2016-11-16T23:59:56.000Z,0,none,0,http://www.youtube.com/channel/UClqX3Y8YCLmuIlcXBc3Z0Lg,The keyboard clacking is giving me PTSD.
2114,David C.,2016-11-16T23:34:49.000Z,13,none,1,http://www.youtube.com/channel/UCEQnCz5lfq6NYtMX2PvsHGQ,iJustine if you by any chance need another child I'm up for it!
2115,Trent,2016-11-16T23:30:22.000Z,0,none,0,http://www.youtube.com/channel/UCmjqZexVHG8I8iCcRII4Rcw,This gave me actual autism
2116,Freddyroodoo,2016-11-16T23:29:55.000Z,2,none,11,http://www.youtube.com/channel/UC0A2dAucStBbQQpp-k9MmKA,how expensive was that mac book?
2117,Carl Hezel,2016-11-16T23:25:56.000Z,0,none,1,http://www.youtube.com/channel/UCMetJPNxF3bJHTEmhV_6ipg,Your so-called 12 inch MacBook air is not the MacBook air it's just the MacBook by the way the logo on the air still lights up as for MacBook and MacBook Pro they do not
2118,Ushimoon,2016-11-16T22:59:59.000Z,0,none,0,http://www.youtube.com/channel/UCe1wtq5-jeQWqDiuzADaQCw,"She gets everything new and I can't even afford an iPhone 6, I think she brags too much but nice video I guess :P"
2119,Yvette Gutierrez,2016-11-16T22:57:17.000Z,0,none,0,http://www.youtube.com/channel/UCLyRQ8jEfhehua_xQd90uOg,"when your watching this on your iphone and the video stops play because siri heard her say ""hey siri"" 😂👌"
2120,Nicholas Lee,2016-11-16T22:52:57.000Z,32,none,3,http://www.youtube.com/channel/UCQuROmiZP0QPiMt_Eq-P1ng,it honestly felt like a shot in the chest when justine said that the apple doesn't light up anymore :(
2121,Cian Roberts,2016-11-16T22:52:07.000Z,0,none,0,http://www.youtube.com/channel/UCsQSffIIPixgAg_S6QB32lg,☺️☺️☺️☺️
2122,Pileofleaves,2016-11-16T22:38:11.000Z,0,none,0,http://www.youtube.com/channel/UCKm0uQxKVjCe2UvL1nTKomQ,Not really live anymore
2123,Kinza Khemiri,2016-11-16T22:35:35.000Z,3,none,0,http://www.youtube.com/channel/UCkpKJnBqLh1ycTZoi9LC-CA,"Justine stop doing that to the wire you always buy new ones and u say ""why are my cables always getting so broken?"" thats why be gentle your lucky  to have these things treat them well not everyone is as greatfull 
 as you bye ; )"
2124,Shannon Wright,2016-11-16T22:31:17.000Z,0,none,0,http://www.youtube.com/channel/UCxaB9n1PIDhbiP8fw03Hn2Q,"Great vid. The 15"" model in space grey is the one I wanted to see and you did a good job. Thanks."
2125,Small Town Smoker,2016-11-16T22:29:46.000Z,0,none,0,http://www.youtube.com/channel/UCo1JEFK3-_q7zf89adTqHNA,I think you need a cigarette after that unboxing!
2126,Lance Kowalski,2016-11-16T22:26:01.000Z,0,none,0,http://www.youtube.com/channel/UCPqe3i3D5gXspEFUfdCSdjQ,what a beautiful/cute/sweet girl.  love huh'!
2127,Śimmÿ K,2016-11-16T22:25:38.000Z,0,none,0,http://www.youtube.com/channel/UCDcQv00jZPtmEwQqA3URNNw,that look so cool
2128,Harmie 👌🏾,2016-11-16T22:19:55.000Z,0,none,0,http://www.youtube.com/channel/UCTyGnHKE0oAHMF-ml78dFkw,"Should i get this in space grey or silver, can't decide."
2129,Vitor Camargo Gomes,2016-11-16T22:16:34.000Z,0,none,0,http://www.youtube.com/channel/UCxo_45ONziRXq9em6UlbshA,I LOVE YOUU
2130,Muhammad Adil,2016-11-16T22:13:29.000Z,0,none,0,http://www.youtube.com/channel/UCk5QzbnCOjh1lXYF0oQuUEA,she is adorable with her enthusiasm. Rally didn't want to any more videos of her.
2131,Bubbiecakez 185,2016-11-16T22:10:56.000Z,0,none,0,http://www.youtube.com/channel/UCgsoVldDQD31jbN5EQlibhQ,I need that so bad my dad's MacBook pro just broke
2132,Cesar Aguilar,2016-11-16T22:09:54.000Z,0,none,0,http://www.youtube.com/channel/UC6VzJgeqjr_mibBUvgTpWUQ,Do you want my space gray stickers? Came with my 12 in. Macbook iris
2133,Ibrahiem Ibn Saeed,2016-11-16T22:08:38.000Z,1,none,4,http://www.youtube.com/channel/UC1NnI7UJRAa2y9dzs9GP0mA,"Ijustine is materialism 
I wonder how she got all the money to buy her material 
 ?? I'm not envy or jealous , I wish to be like her getting money by using YouTube but not much materialism 
Good work ijustine and you are also beautiful girl"
2134,James Siggins,2016-11-16T21:59:58.000Z,0,none,0,http://www.youtube.com/channel/UC4GGIeKMy8i8K5o9z00IPXQ,Love that ending! lol :-)
2135,Breaking Elegance,2016-11-16T21:54:36.000Z,0,none,0,http://www.youtube.com/channel/UCzJBRUc3zgySI6Wm5Lkqc9Q,"hahah love the energy love your reacting to your unboxing!!! Hey you get a chance can you check us out at Breaking Elegances. Breaking Elegance your we hereing trying be the  one source for fashionable technology and custom do it yourself projects, 3D printing for the artist like yourself! Positive Vibes yah way"
2136,Frozenbizkit,2016-11-16T21:51:45.000Z,0,none,0,http://www.youtube.com/channel/UC9oA1R2ZyZxoTmG4ilsMbeA,Amazing people will pay more for less features.. But its their money lol
2137,NissanPacific,2016-11-16T21:51:37.000Z,0,none,0,http://www.youtube.com/channel/UC36TU1nT9HUSAgFWq2XBFdg,"damn i haven't seen an iJustine video since like 2014 :o subbed (again, different account that i'm usually logged into)"
2138,BALLER CITY BEATZ,2016-11-16T21:46:58.000Z,0,none,0,http://www.youtube.com/channel/UCbvFMVB5ObvP_S72cyabH2w,your the bomb.com girl. do your thang
2139,Nolan Robinson,2016-11-16T21:43:40.000Z,0,none,0,http://www.youtube.com/channel/UCIoLXhMJB89MXh26jRxqWlQ,"Was I the only one who's Hey Siri went off when she said ""Hey Siri?"""
2140,Dymo,2016-11-16T21:36:18.000Z,0,none,0,http://www.youtube.com/channel/UCj6NLDzJIQl9aWj2hnGO2Vg,live... she says....
2141,_clarkaid,2016-11-16T21:28:38.000Z,1,none,6,http://www.youtube.com/channel/UCPd4eN9JsaSMLsPgQmiODKg,she's so f... stupid....
2142,Andrew Shao,2016-11-16T21:27:11.000Z,326,none,9,http://www.youtube.com/channel/UCYoK_cmbh1yQaiHf1Gu-_wg,its tragic that the apple logo doesn't light up anymore
2143,Gianna Hughes,2016-11-16T21:15:35.000Z,0,none,0,http://www.youtube.com/channel/UC2CCaEQ0ZG6poQXnzDgEa3A,Why does she spend her money on so many apple products!!! Usless😂
2144,Yeet,2016-11-16T21:14:16.000Z,0,none,0,http://www.youtube.com/channel/UCP0iqMl6qPLkU8j1Asnr6Lg,"""Hey removed this! Oh well"", *continues to buy products*"
2145,Fahim-ul Hassan,2016-11-16T21:13:25.000Z,0,none,0,http://www.youtube.com/channel/UCTrfkobgX7-sC40uj-Knuug,7:00 - 7:20 is jokes 😂.. The powerful Ijustine !!!
2146,Victoria S,2016-11-16T21:01:37.000Z,0,none,0,http://www.youtube.com/channel/UCka_MyK1_lwgoVXYihDMjRg,hi
2147,Victoria S,2016-11-16T21:00:47.000Z,0,none,0,http://www.youtube.com/channel/UCka_MyK1_lwgoVXYihDMjRg,hi are you OK Justine is it fun on the pro yes or no
2148,Nathan James,2016-11-16T20:59:18.000Z,0,none,0,http://www.youtube.com/channel/UCjIiyOPv7x8PxHNhsIyCZbQ,3.04 for unboxing
2149,Victoria S,2016-11-16T20:54:01.000Z,0,none,0,http://www.youtube.com/channel/UCka_MyK1_lwgoVXYihDMjRg,yes
2150,Disty,2016-11-16T20:53:05.000Z,0,none,0,http://www.youtube.com/channel/UCeQ882oC4VFwYOlG9snQrzg,🔴🔴🔴🔴🔴🔴🔴🔴🔴🔴🔴🔴
2151,Richard's World Traveler,2016-11-16T20:42:24.000Z,5,none,2,http://www.youtube.com/channel/UCzxWFIJccSKOfRmLiMOs-Fw,How many dongles can you handle?
2152,Tay's Way,2016-11-16T20:28:53.000Z,0,none,0,http://www.youtube.com/channel/UC1b6u0pAs-La1p0vTrnE3ug,I can never watch her videos the same anymore after watching escape the night
2153,Nnamco,2016-11-16T20:27:54.000Z,15,none,9,http://www.youtube.com/channel/UCkoj_LoDjJ4G2xDX46kmOWg,"Macbook is a piece of garbage 
And this is coming from someone who owns one"
2154,OSITO ASMR,2016-11-16T20:25:34.000Z,0,none,0,http://www.youtube.com/channel/UC4yhcnDFb4e8motVd57lUCA,i dont like the fact that  the apple logo dosent light up on the back. other then that. i like the computer.
2155,Tylerthebossman s,2016-11-16T20:12:10.000Z,0,none,2,http://www.youtube.com/channel/UC4ZULuJL12MT22ZxH0Ud1xg,is there touch id
2156,Tylerthebossman s,2016-11-16T20:09:34.000Z,0,none,0,http://www.youtube.com/channel/UC4ZULuJL12MT22ZxH0Ud1xg,is there touch id
2157,Tylerthebossman s,2016-11-16T20:08:33.000Z,0,none,0,http://www.youtube.com/channel/UC4ZULuJL12MT22ZxH0Ud1xg,fake
2158,GamerZoneArmy,2016-11-16T20:08:30.000Z,29,none,0,http://www.youtube.com/channel/UC30ixfmO3l_b9EOcS1GS8Vw,"Apple has been removing everything bit by bit. Next thing you know, iPhones have no screen and Macs have no ports"
2159,STANDARD,2016-11-16T19:52:02.000Z,0,none,0,http://www.youtube.com/channel/UCyJ5RZWSCdFz8FEmso09u4g,Why is she lying?
2160,Tylerthebossman s,2016-11-16T19:51:32.000Z,0,none,0,http://www.youtube.com/channel/UC4ZULuJL12MT22ZxH0Ud1xg,"lol
lol
lol
lol
lol
lol"
2161,jaqwau,2016-11-16T19:48:51.000Z,0,none,0,http://www.youtube.com/channel/UCJFlOcNwLsXk96VtYCuyg8g,Apple u already own all of my money why do u want more lmao
2162,Dat Vuong,2016-11-16T19:45:32.000Z,1,none,2,http://www.youtube.com/channel/UCyxeo5c-9jZsEVmsfF1cpHQ,a normal human would not freak out that much and smell a box
2163,Zombie Brothers Production,2016-11-16T19:44:46.000Z,0,none,0,http://www.youtube.com/channel/UC00cBVfaptcrANDIXQ8PCdg,pie pan apple apple bitch
2164,cI FER,2016-11-16T19:43:12.000Z,0,none,0,http://www.youtube.com/channel/UCxMMoK6NkzpErf9nINQwABg,9:25 You're welcome
2165,DragnHunter,2016-11-16T19:35:04.000Z,0,none,0,http://www.youtube.com/channel/UCr0_8kodNZKOQhoUl8niOtA,She is overexcited
2166,reynald dd,2016-11-16T19:34:32.000Z,0,none,0,http://www.youtube.com/channel/UCF1nTZ2VwfnRKYPRkFLiyWg,#ifackedjustine
2167,Adam BLucas,2016-11-16T19:32:22.000Z,1,none,0,http://www.youtube.com/channel/UCYEFxU3uzsZOnA91bTBirqg,Hi
2168,Sam Etzweiler McCloud,2016-11-16T19:04:30.000Z,0,none,4,http://www.youtube.com/channel/UCTrWDZTq-WsEnmWFsiIc-ZA,but the uploaded vid isn't live
2169,Mr BrightSide,2016-11-16T19:03:06.000Z,0,none,0,http://www.youtube.com/channel/UCNHFstpbvslqiCEyPc4frOQ,"Strangely, arousing."
2170,Batuhan Söyler,2016-11-16T19:00:50.000Z,0,none,0,http://www.youtube.com/channel/UCX2J2KPhBWq9LJFNJnH34Aw,Sexy ladies
2171,Fatima Azeem,2016-11-16T19:00:03.000Z,0,none,1,http://www.youtube.com/channel/UCyh5X21DsGf5Rf8QipbpIAA,oh gosh!!! You are apple upsessed
2172,Jay White,2016-11-16T18:45:13.000Z,0,none,0,http://www.youtube.com/channel/UCqr3W6xE2LqCRA5GSlbFSjw,zomg fanboi!
2173,Abhinav AA,2016-11-16T18:31:15.000Z,0,none,0,http://www.youtube.com/channel/UCT_WYB68ikiC1vM4OuJPAJQ,"u
 r gorgeous!😍😍😍"
2174,Gene Mc Cortes,2016-11-16T18:30:03.000Z,0,none,0,http://www.youtube.com/channel/UCBU4lSozr7qNEOPEqEBAxJA,You have the best job in the world gurl! Hahaha
2175,mushfiq saif,2016-11-16T18:28:50.000Z,0,none,0,http://www.youtube.com/channel/UCho1qRwEWkIBjCbvURKI5zw,i had to dislike the video just because of your over reaction!
2176,Hero & Poloolpp,2016-11-16T18:27:35.000Z,10,none,0,http://www.youtube.com/channel/UCu-sIjCSqmNjZrp54zFndMQ,What a isheep.
2177,Roger Ng,2016-11-16T18:14:26.000Z,0,none,0,http://www.youtube.com/channel/UCG0d5rJpSLvUsP4xa2WiRiw,That poop picture.
2178,XxAboodiNaharxX 88,2016-11-16T18:11:34.000Z,0,none,2,http://www.youtube.com/channel/UC_Uf5vBadXNstu5F7uZg58A,my penis is hurting so bad
2179,Blazertron,2016-11-16T18:07:31.000Z,0,none,1,http://www.youtube.com/channel/UCQoEKjJTXb5kYRQvrDvtBpA,I'd love to get one. But why would they change tons of stuff and remove a bunch of ports? I don't like where apple are going
2180,Johnny_JD,2016-11-16T18:06:00.000Z,1,none,0,http://www.youtube.com/channel/UCtqMm8vrtjObj9bUS4NAifQ,🔴🔴🔴🔴🔴🔴🔴🔴🔴🔴
2181,Mockbaboy,2016-11-16T17:59:53.000Z,0,none,0,http://www.youtube.com/channel/UC1sxIEhfJq4g9EuT7NYLbiw,Oooold ovaries!
2182,Mockbaboy,2016-11-16T17:59:13.000Z,0,none,0,http://www.youtube.com/channel/UC1sxIEhfJq4g9EuT7NYLbiw,"Did she really believe there would be a hidden extension cord in there???? Well, that says it all about Justina."
2183,Mockbaboy,2016-11-16T17:57:57.000Z,0,none,0,http://www.youtube.com/channel/UC1sxIEhfJq4g9EuT7NYLbiw,Materialism at its finest.
2184,Astro,2016-11-16T17:50:20.000Z,0,none,0,http://www.youtube.com/channel/UCWzHbJYvD5Adpt8VlNTbFHw,Your eyes are gorgaous
2185,Ur Mum,2016-11-16T17:45:25.000Z,7,none,1,http://www.youtube.com/channel/UCdIa-WZW5w-j2tflM2l1qDw,Imagine if the camera wasn't recording and she unboxed it for nothing
2186,petluv214,2016-11-16T17:39:01.000Z,0,none,0,http://www.youtube.com/channel/UCJdBWulCSD3exFZyGycrXGw,Love your live streams you get so excited. LOL. Love ya.
2187,MistrzBartekGames,2016-11-16T17:32:13.000Z,111,none,4,http://www.youtube.com/channel/UCASK0NAGbEk1qXLwW4NUFdQ,When macbook is more important than food
2188,OfficialMonkey,2016-11-16T17:31:27.000Z,0,none,0,http://www.youtube.com/channel/UCBuU48hlxRelzAU_GuGJiCg,16:04
2189,Neal Pandit,2016-11-16T17:29:45.000Z,0,none,0,http://www.youtube.com/channel/UCSz1rzHdkFRZgEVc_Csccew,"Worthless to upgrade !
Apple sucks now."
2190,Henry Jones Jr.,2016-11-16T17:23:26.000Z,0,none,0,http://www.youtube.com/channel/UCJ-R8d1foOE8BS-oA_PUslA,ESAD.
2191,Obinna Eke,2016-11-16T17:08:51.000Z,3,none,1,http://www.youtube.com/channel/UCcyeZ4Ik3int4MjBu0i2Y2A,"Apple is not the first to add touch buttons... Yet when apple does it, everyone is hyped"
2192,Georg Player,2016-11-16T16:59:51.000Z,0,none,3,http://www.youtube.com/channel/UCmIpcV9FdKWg2cPRzUNYYHA,"IJustine Underneeth the MacBook Pro Package is a Cable, so please Open the Package and Look"
2193,Tashia Jordan,2016-11-16T16:54:01.000Z,1,none,0,http://www.youtube.com/channel/UCKNUYHJST8Df3DwIDkY_QSw,i just love her enthusiasm its makes me happy :)
2194,nes mo,2016-11-16T16:52:28.000Z,0,none,0,http://www.youtube.com/channel/UCMDep6F7r4TU4bSVD_NaKOQ,Best unboxing ever😁. Never seen one tried to find an easter egg in the box - AWESOME!
2195,Sunshine rayy,2016-11-16T16:44:33.000Z,23,none,3,http://www.youtube.com/channel/UCpZWpBLoLOPo9kH9DWHTfrQ,No tip for the delivery guy!!? Lol😂😂
2196,shots fired,2016-11-16T16:39:37.000Z,0,none,0,http://www.youtube.com/channel/UCYZZmHcvHqBvm2J27o9L05Q,Let me show your nippels horny wife
2197,Jeff Hung,2016-11-16T16:39:02.000Z,0,none,0,http://www.youtube.com/channel/UCoR0Aue1_uGn_WfBKp2ezmA,PC Rocks!
2198,Taylan Arslantürk,2016-11-16T16:30:02.000Z,1,none,2,http://www.youtube.com/channel/UCt3qRqAbYJL6PlMHqctx2Mg,mfk
2199,Sweetcraft 557,2016-11-16T16:29:02.000Z,0,none,0,http://www.youtube.com/channel/UCtOCvMWS9uPNg7uhs00Hz-A,why the older macbooks dont turn up by them self? like that one ? apple could do that on an update?
2200,7crosseye,2016-11-16T16:27:29.000Z,3,none,0,http://www.youtube.com/channel/UCq3D_5lBuZhF07I58XTHgXw,Why would anyone pay 3 grand for a stupid computer you need to buy extra stuff just to use it.
2201,Abby,2016-11-16T16:27:09.000Z,0,none,0,http://www.youtube.com/channel/UCKIc4Dpyb17wk4r3OnvHDgg,"I am a MASSIVE apple fan, all of it! I wish I could be like you, Ijustine"
2202,yurrien planken,2016-11-16T16:20:32.000Z,0,none,0,http://www.youtube.com/channel/UC2InH_plzhcHgneg7CwuqoQ,tities~!
2203,Preacher,2016-11-16T16:13:09.000Z,0,none,0,http://www.youtube.com/channel/UC5X9kAkHyulp7vvVx2IE8kA,"""it is turning on, and I didn't even touch it""..."
2204,SOME RANDOM FISH,2016-11-16T16:12:44.000Z,1,none,0,http://www.youtube.com/channel/UCdV3My02YH2Qpqt072j95dg,is the picture in the background  a selfie of you? no joke
2205,Kutis Pwet,2016-11-16T16:02:28.000Z,15,none,4,http://www.youtube.com/channel/UCo1BUUkc3cqGaewfsPEXzbQ,the reaction a woman gets from her first ever BBC
2206,Trilok,2016-11-16T15:58:43.000Z,0,none,0,http://www.youtube.com/channel/UCGHLX5DO9XtgMunv6S9U40w,why do you have a shit emoji framed?
2207,Chicken TenderS,2016-11-16T15:50:03.000Z,0,none,0,http://www.youtube.com/channel/UChPXyUV1otRrDJvPHPAol4Q,I think you've never touched a macbook....
2208,Jameo360,2016-11-16T15:42:12.000Z,4,none,0,http://www.youtube.com/channel/UCAifLOX62DvFOPxOJxmSmug,"You get so many people commenting on how these people are spoilt and money hungry, but you have to realise that YouTubers put incredible amounts of time into their videos, more than probably the average person would work on a weekly bases, if they have the money to spend on nice things, you'd to it too, don't just comment hate because you are jealous or envious."
2209,Maria Tammleht,2016-11-16T15:37:49.000Z,0,none,0,http://www.youtube.com/channel/UC9cdV6BIyQUUxBNv7dQb8HA,I need it😊
2210,Jane Michelle,2016-11-16T15:36:15.000Z,0,none,0,http://www.youtube.com/channel/UCllcWXhueWjiYgL3mdFprmQ,"I love that u did this live! I miss your live streams from a few yrs ago and the old school vlogs. Chat and laundry time, going grocery shopping, but everything u do is fun. Even singing to shakira lol"
2211,Internet Explorer,2016-11-16T15:10:22.000Z,0,none,0,http://www.youtube.com/channel/UCb-xHUGRwZ9YkSyUP7AMp9Q,WOW 3 Milion Subs
2212,Mutaal Ahmed,2016-11-16T15:09:51.000Z,0,none,0,http://www.youtube.com/channel/UCsUO33yll-ZQHSg1VTZtRbA,why everyone like poop so much that they keep photo of their one in there room like her
2213,flavio campo,2016-11-16T14:59:51.000Z,0,none,0,http://www.youtube.com/channel/UCHLj1UQojTHkcfoOq6db9-Q,Por que tenes UN SORETE de cuadro???
2214,ArtWorked,2016-11-16T14:56:32.000Z,0,none,0,http://www.youtube.com/channel/UCxzMtZ2GG3GYJAefxLPHr2g,I mean really? hahahaha
2215,Fixingthingz4u,2016-11-16T14:54:13.000Z,1,none,2,http://www.youtube.com/channel/UCXRXOm4HdQgETOygVENGvRQ,Why are there so many Apple sheep......................................
2216,cosmin vieriu,2016-11-16T14:53:26.000Z,0,none,0,http://www.youtube.com/channel/UCySM-mnHNIcQSC9wbae8TCg,She's soo beautiful ❤️❤️❤️❤️
2217,anis miraoui,2016-11-16T14:52:43.000Z,0,none,0,http://www.youtube.com/channel/UCCFiMbdAyxgpkMZI96b7lKw,that almighty touch pad tho
2218,Regan D,2016-11-16T14:52:13.000Z,0,none,0,http://www.youtube.com/channel/UCThLhj142cgFdbFgiL1NvaQ,Every time that she said hey Siri my phone responded!
2219,Youvie,2016-11-16T14:50:11.000Z,0,none,0,http://www.youtube.com/channel/UCXxGzVYYvhInv9O4Dv_CPlQ,"hey look son, rich people so happy ?"
2220,Kunt,2016-11-16T14:50:06.000Z,0,none,0,http://www.youtube.com/channel/UClIkVIup2mQdtjDyEBXhgcA,pretty fuckable. a strong 7.
